timestamp,tx,ty,tz,qx,qy,qz,qw
1403636870.751666546,-0.005345170,0.301899764,0.014497723,0.151662894,0.916067350,0.054855931,0.367164547
1403636870.801666737,-0.011110892,0.308520686,0.015304982,0.156580555,0.913961204,0.053474014,0.370537417
1403636870.851666451,-0.001285975,0.309914617,0.010597357,0.158709497,0.910898405,0.053580306,0.377100175
1403636870.901666641,-0.004498263,0.310667601,0.009993310,0.160219677,0.909098496,0.054662621,0.380633127
1403636870.951666594,-0.000616437,0.310965568,0.008415740,0.163765882,0.907019060,0.053293157,0.384261631
1403636871.001666546,0.000749423,0.303036087,0.008387412,0.167365251,0.905971463,0.053383010,0.385168581
1403636871.051666498,0.005127581,0.299791665,0.006250381,0.172985088,0.905861541,0.051073276,0.383252590
1403636871.101666689,0.005423446,0.291047427,0.006416191,0.176663002,0.907442936,0.054066705,0.377378182
1403636871.151666403,0.010148263,0.286680862,0.006154988,0.180531246,0.909078879,0.058019340,0.370968755
1403636871.201666594,0.005533140,0.278097796,0.007878793,0.184690746,0.910136389,0.061392200,0.365748656
1403636871.251666546,0.009015748,0.270204075,0.010283842,0.188482151,0.909759797,0.063164901,0.364447234
1403636871.301666737,-0.005800934,0.257297384,0.015162825,0.190049464,0.909747252,0.064334480,0.363458682
1403636871.351666451,-0.004191041,0.245217357,0.017955213,0.191146661,0.909160601,0.065291936,0.364179789
1403636871.401666641,-0.015520793,0.231826440,0.023828464,0.189794720,0.910051471,0.066979061,0.362350782
1403636871.451666594,-0.015838734,0.215085455,0.026477490,0.190138837,0.909790291,0.067137797,0.362796589
1403636871.501666546,-0.020845276,0.196425875,0.030426243,0.189249180,0.910136798,0.067047912,0.362409071
1403636871.551666498,-0.022384220,0.175214312,0.032784012,0.191088749,0.909953668,0.066397452,0.362023192
1403636871.601666689,-0.023546264,0.151009748,0.036563354,0.190884059,0.910459082,0.066234534,0.360888518
1403636871.651666403,-0.025461253,0.125763175,0.039509463,0.192652640,0.910684674,0.063656568,0.359841946
1403636871.701666594,-0.027503493,0.096916747,0.043892778,0.191685848,0.911426677,0.060228550,0.359068893
1403636871.751666546,-0.030509524,0.068923278,0.047006057,0.192485767,0.911482394,0.056428887,0.359116772
1403636871.801666737,-0.032249864,0.035893180,0.050984629,0.189940489,0.912118468,0.055032893,0.359073657
1403636871.851666451,-0.035982843,0.007138738,0.053067966,0.188476246,0.912462381,0.054873279,0.358995865
1403636871.901666641,-0.045285014,-0.012719523,0.063473048,0.184270807,0.913180529,0.053208144,0.359603232
1403636871.951666594,-0.051318840,-0.042369721,0.065353442,0.183647221,0.912501613,0.050951002,0.361964777
1403636872.001666546,-0.057393385,-0.072980727,0.066060538,0.180543180,0.911988576,0.047380915,0.365288990
1403636872.051666498,-0.064974037,-0.102731865,0.066902178,0.179885363,0.910854994,0.043460414,0.368911410
1403636872.101666689,-0.070189200,-0.133005029,0.064781295,0.175421864,0.910662594,0.040861030,0.371821443
1403636872.151666403,-0.077135105,-0.160629987,0.064819864,0.174665164,0.910379656,0.039418072,0.373024366
1403636872.201666594,-0.083635140,-0.186705126,0.064206225,0.173837704,0.910942248,0.038477284,0.372134617
1403636872.251666546,-0.141290509,-0.174853522,0.020649388,0.137670862,0.919340698,0.028244691,0.367507349
1403636872.301666737,-0.139332975,-0.202391865,0.014726142,0.133437646,0.920753935,0.025503083,0.365726918
1403636872.351666451,-0.147658204,-0.225086996,0.011349620,0.131161422,0.922699412,0.023467565,0.361762007
1403636872.401666641,-0.147140243,-0.242056479,0.005851043,0.128784923,0.923722358,0.020698494,0.360170823
1403636872.451666594,-0.154646294,-0.257706711,0.003647548,0.128182179,0.924586248,0.019813187,0.358213676
1403636872.501666546,-0.138507737,-0.267830087,0.012444687,0.122328607,0.925229151,0.016788996,0.358754595
1403636872.551666498,-0.144226247,-0.275468305,0.012812333,0.121589815,0.925077002,0.016788285,0.359397567
1403636872.601666689,-0.140809591,-0.278523671,0.011669526,0.118888303,0.924094716,0.016540768,0.362823552
1403636872.651666403,-0.144959211,-0.279818870,0.013245597,0.118860044,0.923242523,0.017686631,0.364942074
1403636872.701666594,-0.138500255,-0.277022097,0.012236918,0.116721164,0.922224272,0.018773514,0.368138721
1403636872.751666546,-0.141867400,-0.273375509,0.013551110,0.118481808,0.921809205,0.021208345,0.368483454
1403636872.801666737,-0.135121109,-0.265519075,0.012535517,0.118639493,0.921680336,0.023486546,0.368616888
1403636872.851666451,-0.137956021,-0.255637269,0.013016168,0.122648041,0.921692633,0.024890622,0.367179256
1403636872.901666641,-0.132871444,-0.240867359,0.011554712,0.125620570,0.921448685,0.026061930,0.366705016
1403636872.951666594,-0.135152319,-0.223337315,0.011398698,0.129943844,0.921242696,0.029188540,0.365478484
1403636873.001666546,-0.128394264,-0.201270255,0.010154606,0.133004357,0.920613822,0.031665573,0.365755825
1403636873.051666498,-0.129718568,-0.178345049,0.009918757,0.137055962,0.919989983,0.035309979,0.365495963
1403636873.101666689,-0.127862255,-0.154093456,0.008840945,0.140657240,0.919300848,0.037823236,0.365610304
1403636873.151666403,-0.129255497,-0.127918915,0.008880096,0.145672928,0.918896732,0.039958822,0.364433103
1403636873.201666594,-0.124978450,-0.101125616,0.007925609,0.149725796,0.918381621,0.042353843,0.363817999
1403636873.251666546,-0.126208114,-0.072823067,0.008439175,0.155326900,0.917824691,0.044963888,0.362559843
1403636873.301666737,-0.122075137,-0.044762626,0.008660895,0.160110951,0.917037401,0.047617547,0.362131824
1403636873.351666451,-0.122994817,-0.016035078,0.009041938,0.165176215,0.916392879,0.050375286,0.361113889
1403636873.401666641,-0.117888759,0.014443995,0.009237763,0.169196518,0.915742240,0.052430960,0.360610153
1403636873.451666594,-0.118253836,0.042060728,0.008711729,0.174321428,0.915066192,0.053868383,0.359672213
1403636873.501666546,-0.113867954,0.070335553,0.007879877,0.177685583,0.914897631,0.056214569,0.358092279
1403636873.551666498,-0.113743857,0.095899312,0.006703441,0.182799830,0.914736813,0.060001212,0.355303588
1403636873.601666689,-0.109731221,0.120151973,0.004740786,0.186824697,0.914668086,0.063597606,0.352752277
1403636873.651666403,-0.110136283,0.141689165,0.002622737,0.191022171,0.914476865,0.067624727,0.350242045
1403636873.701666594,-0.106782447,0.161822900,-0.000323913,0.195040013,0.914272819,0.069028363,0.348281052
1403636873.751666546,-0.108037704,0.177580240,-0.002916294,0.197950969,0.914276827,0.069627584,0.346504396
1403636873.801666737,-0.105877446,0.191586423,-0.005262937,0.198595866,0.914592416,0.069817225,0.345262147
1403636873.851666451,-0.108926475,0.200378812,-0.007269526,0.201236591,0.914127404,0.070107128,0.344905661
1403636873.901666641,-0.106372206,0.206406971,-0.009458118,0.202457867,0.913593946,0.070483550,0.345527109
1403636873.951666594,-0.111446693,0.209719325,-0.011267807,0.205058166,0.912658597,0.072194647,0.346111785
1403636874.001666546,-0.112224338,0.212351037,-0.014798742,0.207601078,0.911762134,0.073504477,0.346682413
1403636874.051666498,-0.119124485,0.211432525,-0.016410095,0.209890437,0.911169824,0.074935614,0.346554772
1403636874.101666689,-0.119363500,0.210458631,-0.019768648,0.210957149,0.910934469,0.074835001,0.346547539
1403636874.151666403,-0.127154637,0.206050443,-0.020710914,0.212285551,0.910927810,0.074829829,0.345754056
1403636874.201666594,-0.129601353,0.200618461,-0.021602604,0.212745186,0.911136540,0.074797120,0.344927649
1403636874.251666546,-0.138365699,0.191501676,-0.022050683,0.212930523,0.911535380,0.074821920,0.343752126
1403636874.301666737,-0.141722655,0.180320282,-0.022081971,0.209990448,0.912592469,0.073547813,0.343030199
1403636874.351666451,-0.152569276,0.164612643,-0.023109700,0.209184543,0.913217951,0.071595256,0.342270244
1403636874.401666641,-0.157300079,0.147860958,-0.023142026,0.206848373,0.913976940,0.068326538,0.342332278
1403636874.451666594,-0.170135887,0.126351395,-0.024235238,0.205750382,0.914162624,0.065692653,0.343013049
1403636874.501666546,-0.176874371,0.104868842,-0.024431247,0.203807331,0.913932289,0.064438574,0.345018860
1403636874.551666498,-0.190502062,0.080086391,-0.025158025,0.202481410,0.913323735,0.064366679,0.347416124
1403636874.601666689,-0.194659041,0.053003935,-0.025356862,0.199797830,0.913109847,0.063223053,0.349734300
1403636874.651666403,-0.208412781,0.023761207,-0.027074372,0.197648042,0.912996940,0.060767357,0.351680491
1403636874.701666594,-0.212835066,-0.005774876,-0.027509395,0.194707295,0.913061150,0.058421962,0.353546715
1403636874.751666546,-0.226893120,-0.035357653,-0.030448734,0.192977088,0.913263176,0.056119747,0.354345579
1403636874.801666737,-0.225947345,-0.067381453,-0.031797372,0.190990320,0.913419641,0.053665082,0.355397405
1403636874.851666451,-0.239074361,-0.095787011,-0.036036275,0.190847338,0.913706195,0.049696928,0.355314645
1403636874.901666641,-0.234756943,-0.129234991,-0.037835519,0.189764916,0.914113840,0.045910465,0.355355306
1403636874.951666594,-0.246259504,-0.153772883,-0.041486418,0.189674301,0.914308535,0.043117746,0.355252619
1403636875.001666546,-0.247299066,-0.180011538,-0.045739243,0.188828727,0.913599935,0.042357313,0.357609743
1403636875.051666498,-0.258049260,-0.198735527,-0.048610125,0.191231042,0.911149819,0.043881446,0.362368756
1403636875.101666689,-0.262797155,-0.217964912,-0.051566478,0.195529131,0.907037967,0.048454152,0.369733255
1403636875.151666403,-0.272239342,-0.232529197,-0.054205659,0.203625719,0.901541181,0.055050917,0.377795530
1403636875.201666594,-0.275144548,-0.245221054,-0.056138143,0.212532616,0.895778877,0.061188618,0.385572359
1403636875.251666546,-0.281401974,-0.257944112,-0.059481354,0.224381860,0.890093916,0.067104997,0.391001946
1403636875.301666737,-0.282781001,-0.269388013,-0.062108162,0.237480388,0.884931772,0.071124772,0.394258914
1403636875.351666451,-0.285415118,-0.281960698,-0.065667565,0.252077760,0.880264371,0.072811077,0.395335284
1403636875.401666641,-0.285342315,-0.294550671,-0.069156423,0.265894834,0.876629052,0.072642083,0.394391391
1403636875.451666594,-0.281943346,-0.306925187,-0.072198557,0.277847264,0.873858626,0.071113256,0.392574713
1403636875.501666546,-0.266521071,-0.314348838,-0.069190571,0.287391071,0.872232432,0.068533948,0.389769232
1403636875.551666498,-0.255531208,-0.324263416,-0.071443474,0.297063985,0.870418183,0.066153302,0.386974052
1403636875.601666689,-0.234956613,-0.330215975,-0.068297305,0.304026365,0.869300705,0.064489845,0.384350510
1403636875.651666403,-0.218280489,-0.335530622,-0.069354470,0.311659848,0.867224692,0.065204114,0.382802686
1403636875.701666594,-0.199168354,-0.338629823,-0.068661735,0.318572403,0.864857860,0.068833544,0.381830394
1403636875.751666546,-0.179539950,-0.338884915,-0.069613823,0.327012742,0.861360732,0.074637477,0.381509637
1403636875.801666737,-0.158554533,-0.338247918,-0.069864937,0.335128827,0.858286465,0.080465398,0.380208276
1403636875.851666451,-0.137050822,-0.335608643,-0.071216030,0.344434831,0.855301091,0.086576719,0.377265374
1403636875.901666641,-0.101715039,-0.332658981,-0.062017206,0.354587555,0.852028006,0.092380395,0.373874049
1403636875.951666594,-0.079407823,-0.326430178,-0.061643213,0.365927390,0.848033053,0.099496295,0.370185863
1403636876.001666546,-0.051301508,-0.317912870,-0.055847102,0.377809869,0.842728382,0.107126974,0.368228717
1403636876.051666498,-0.029915755,-0.305961187,-0.053583651,0.388774838,0.836884966,0.118164982,0.366762478
1403636876.101666689,-0.010263900,-0.291647930,-0.050803666,0.400083995,0.829967553,0.129176400,0.366606214
1403636876.151666403,0.005689278,-0.274816347,-0.048479376,0.410217798,0.823276322,0.139461242,0.366726080
1403636876.201666594,0.017512916,-0.255220959,-0.045721832,0.419826777,0.817257207,0.147379869,0.366217571
1403636876.251666546,0.029145954,-0.234255618,-0.044671728,0.429054012,0.812068427,0.154039637,0.364320347
1403636876.301666737,0.035944095,-0.209439659,-0.040349327,0.437314739,0.808482697,0.158399720,0.360584355
1403636876.351666451,0.041819702,-0.183367373,-0.040676474,0.445372250,0.805262245,0.162218482,0.356204212
1403636876.401666641,0.044454430,-0.153295356,-0.039554949,0.450964924,0.803571015,0.165408620,0.351488620
1403636876.451666594,0.044817574,-0.122560209,-0.039839131,0.456011922,0.801151554,0.170758325,0.347923712
1403636876.501666546,0.042288990,-0.087669464,-0.038345904,0.455966006,0.800505635,0.176670957,0.346515660
1403636876.551666498,0.036941199,-0.055866887,-0.037561456,0.454361218,0.799082088,0.182374585,0.348945858
1403636876.601666689,0.027379401,-0.020590045,-0.035702077,0.449048675,0.799375072,0.187838111,0.352238025
1403636876.651666403,0.014020507,0.010028880,-0.033461730,0.443966576,0.799084722,0.192006555,0.357058496
1403636876.701666594,-0.001677368,0.038741942,-0.029913319,0.436900637,0.800545798,0.192862561,0.362005926
1403636876.751666546,-0.021399873,0.062939654,-0.027139042,0.429141159,0.802857336,0.192346319,0.366416236
1403636876.801666737,-0.042958902,0.083341316,-0.023624670,0.418903086,0.806667198,0.191221665,0.370462563
1403636876.851666451,-0.067378788,0.098017829,-0.021606977,0.407757400,0.811015508,0.189552680,0.374242608
1403636876.901666641,-0.094208389,0.107706360,-0.020123045,0.395729761,0.815205483,0.186474652,0.379559192
1403636876.951666594,-0.122833800,0.112271317,-0.019641481,0.382658755,0.819558230,0.181923429,0.385746615
1403636877.001666546,-0.153215662,0.113623584,-0.019334379,0.367330151,0.824990291,0.174622467,0.392385746
1403636877.051666498,-0.184053464,0.108061129,-0.019787806,0.351347945,0.830775126,0.166717516,0.398211729
1403636877.101666689,-0.216345138,0.099156844,-0.019794010,0.333853692,0.837220028,0.156714688,0.403788117
1403636877.151666403,-0.247132626,0.084045472,-0.020120953,0.315474150,0.843993383,0.146723671,0.408195290
1403636877.201666594,-0.276175208,0.064405224,-0.020147557,0.297120715,0.850647422,0.134165762,0.412453382
1403636877.251666546,-0.304515068,0.040573303,-0.020132040,0.280305946,0.856529385,0.122660509,0.415620486
1403636877.301666737,-0.330460472,0.013488319,-0.019896902,0.264657689,0.861702390,0.111719611,0.418263107
1403636877.351666451,-0.351532376,-0.017676829,-0.019428944,0.246630507,0.867414607,0.100938238,0.420210382
1403636877.401666641,-0.371124099,-0.041618235,-0.022948699,0.224038786,0.874464708,0.087466894,0.421269081
1403636877.451666594,-0.380783682,-0.072709914,-0.024075206,0.203181195,0.880679175,0.074326902,0.421422715
1403636877.501666546,-0.384054762,-0.105444972,-0.024088989,0.184166734,0.886395837,0.060993441,0.420315161
1403636877.551666498,-0.389495094,-0.138909282,-0.024823069,0.173927217,0.890445139,0.050293166,0.417525299
1403636877.601666689,-0.384475307,-0.173722322,-0.025505958,0.162674442,0.895034108,0.039584055,0.413381270
1403636877.651666403,-0.380237214,-0.204574105,-0.027552234,0.156579517,0.898419541,0.031412771,0.409070190
1403636877.701666594,-0.367056320,-0.235299293,-0.029798026,0.150448204,0.901507810,0.022105524,0.405167067
1403636877.751666546,-0.356758910,-0.262560238,-0.031069118,0.150917140,0.903354299,0.016595475,0.401122945
1403636877.801666737,-0.343484355,-0.287124781,-0.032231475,0.153470148,0.904860237,0.014108361,0.396832231
1403636877.851666451,-0.326705589,-0.309517875,-0.036306173,0.158403070,0.905906750,0.012728430,0.392529509
1403636877.901666641,-0.298137061,-0.334063822,-0.035753578,0.163540690,0.906678230,0.013547104,0.388594268
1403636877.951666594,-0.277806377,-0.348086130,-0.038963484,0.171416329,0.907514712,0.016629721,0.383088687
1403636878.001666546,-0.251301826,-0.359920092,-0.042679695,0.177494904,0.908061768,0.020139971,0.378832107
1403636878.051666498,-0.229152450,-0.367494913,-0.045438121,0.187517454,0.907494446,0.027229156,0.374899463
1403636878.101666689,-0.204290303,-0.370496636,-0.051642600,0.198553157,0.905770622,0.034222218,0.372807006
1403636878.151666403,-0.181735150,-0.369476725,-0.054496413,0.211785834,0.902885411,0.043063372,0.371604953
1403636878.201666594,-0.158136604,-0.364744714,-0.057161216,0.223834831,0.899542817,0.050439399,0.371721072
1403636878.251666546,-0.135874295,-0.355669310,-0.059602392,0.237092927,0.895621195,0.058539619,0.371783179
1403636878.301666737,-0.110776498,-0.343655925,-0.062070098,0.248824901,0.891593019,0.063429013,0.372994393
1403636878.351666451,-0.090304683,-0.328027538,-0.063961964,0.263245584,0.886669480,0.068846844,0.373870443
1403636878.401666641,-0.071049148,-0.308615662,-0.065070579,0.277235931,0.881894925,0.075670593,0.373731912
1403636878.451666594,-0.053349369,-0.286079923,-0.065393579,0.291150612,0.877080280,0.083073796,0.372907828
1403636878.501666546,-0.021173466,-0.274975817,-0.067801125,0.299591244,0.873274653,0.091278802,0.373235377
1403636878.551666498,-0.007068838,-0.244216351,-0.070832750,0.310781124,0.868830192,0.099520949,0.372350333
1403636878.601666689,0.003491347,-0.215374926,-0.067474812,0.321291955,0.864421961,0.109243599,0.370960900
1403636878.651666403,0.010572654,-0.185290990,-0.063500735,0.331115320,0.859768987,0.118495326,0.370295546
1403636878.701666594,0.017568627,-0.154518622,-0.057984958,0.339778311,0.855150707,0.129043028,0.369615835
1403636878.751666546,0.019083816,-0.122785005,-0.052864144,0.345554281,0.851186146,0.138686970,0.369919325
1403636878.801666737,0.020324152,-0.090966454,-0.047728531,0.350901814,0.847114300,0.145752220,0.371512543
1403636878.851666451,0.016751496,-0.059893774,-0.043218151,0.354707719,0.844254012,0.151207994,0.372228074
1403636878.901666641,0.013075707,-0.029341444,-0.039823783,0.357349283,0.842608814,0.153027553,0.372685450
1403636878.951666594,0.005449702,-0.001223918,-0.037001062,0.359943441,0.841607710,0.153841234,0.372115650
1403636879.001666546,0.007428891,0.023627380,-0.030267813,0.360406814,0.841709493,0.153660552,0.371511094
1403636879.051666498,-0.004037898,0.046926088,-0.027265422,0.362008098,0.841013116,0.153227836,0.371709975
1403636879.101666689,-0.018590713,0.069091295,-0.024073892,0.360475626,0.840375657,0.152686951,0.374850333
1403636879.151666403,-0.035333579,0.086959222,-0.019768058,0.358991050,0.838349170,0.152523559,0.380831536
1403636879.201666594,-0.054714834,0.102847389,-0.015772610,0.354833129,0.836718720,0.153357565,0.387913253
1403636879.251666546,-0.074823059,0.114204943,-0.011149550,0.349864205,0.835409182,0.154762014,0.394633065
1403636879.301666737,-0.096139205,0.121358816,-0.006925087,0.344271844,0.834498210,0.154705614,0.401442161
1403636879.351666451,-0.118733218,0.124660099,-0.002841524,0.335116106,0.835622666,0.153685969,0.407200908
1403636879.401666641,-0.140877938,0.128198129,-0.000013048,0.320769922,0.839175970,0.148853361,0.413198531
1403636879.451666594,-0.163080490,0.121857260,0.003125807,0.308583439,0.842330714,0.143561512,0.417905877
1403636879.501666546,-0.187049148,0.113376868,0.004787104,0.293872109,0.846866361,0.136637798,0.421647557
1403636879.551666498,-0.207072568,0.098284191,0.007305231,0.280871354,0.851440220,0.129680206,0.423490116
1403636879.601666689,-0.225451212,0.079681637,0.010194533,0.268693041,0.855772200,0.120909810,0.425251465
1403636879.651666403,-0.242486114,0.057328648,0.013210685,0.259194961,0.859003115,0.111622144,0.427167552
1403636879.701666594,-0.256537191,0.032219112,0.015982744,0.248706910,0.862639296,0.101344341,0.428634626
1403636879.751666546,-0.269226631,0.004300952,0.018705922,0.240969758,0.865694081,0.091888966,0.429026516
1403636879.801666737,-0.277686005,-0.024514457,0.020529721,0.230915627,0.869817360,0.082662154,0.428091931
1403636879.851666451,-0.283822076,-0.054605503,0.021401742,0.225120086,0.873091550,0.075361291,0.425855338
1403636879.901666641,-0.286020937,-0.084857621,0.020101028,0.219915441,0.876582985,0.070081432,0.422289074
1403636879.951666594,-0.282460038,-0.111506409,0.020010795,0.213358401,0.880420625,0.063791653,0.418650618
1403636880.001666546,-0.275093140,-0.133167537,0.017696507,0.206789153,0.884110285,0.058594065,0.414914431
1403636880.051666498,-0.258039870,-0.152049592,0.017840656,0.198706994,0.887645623,0.053120723,0.412042434
1403636880.101666689,-0.241417644,-0.170829519,0.018850724,0.196327019,0.889375982,0.051883256,0.409602480
1403636880.151666403,-0.222504208,-0.183353475,0.019936476,0.196026516,0.890033705,0.052634290,0.408219598
1403636880.201666594,-0.197356557,-0.192343946,0.019721054,0.197924679,0.889403766,0.055465836,0.408301730
1403636880.251666546,-0.175130535,-0.197050476,0.021048039,0.204806055,0.887064276,0.061879727,0.409074993
1403636880.301666737,-0.149361073,-0.199331465,0.024217661,0.212119016,0.884252649,0.069271252,0.410249034
1403636880.351666451,-0.125083523,-0.199119144,0.026045988,0.222902142,0.880352504,0.078851931,0.411189100
1403636880.401666641,-0.095789174,-0.198708292,0.029730805,0.232318542,0.876412436,0.089030482,0.412314092
1403636880.451666594,-0.069143767,-0.197233984,0.030547930,0.242471425,0.872277618,0.099507005,0.412841035
1403636880.501666546,-0.041611383,-0.198856565,0.035732548,0.251585634,0.868567556,0.108695404,0.412892697
1403636880.551666498,-0.018154924,-0.203862625,0.040607743,0.262090872,0.865045459,0.117702996,0.411279385
1403636880.601666689,0.006141930,-0.211202766,0.045655974,0.269033338,0.863303057,0.123869562,0.408638258
1403636880.651666403,0.025707349,-0.222825189,0.049605550,0.276440135,0.862372651,0.127881493,0.404401516
1403636880.701666594,0.044753408,-0.236946858,0.053067055,0.281411139,0.862765482,0.129011186,0.399749431
1403636880.751666546,0.058177116,-0.254086075,0.055913985,0.286063685,0.863286648,0.128707294,0.395396212
1403636880.801666737,0.069093033,-0.272413862,0.056821700,0.287366654,0.864440956,0.126201324,0.392728233
1403636880.851666451,0.074661546,-0.292063107,0.058198296,0.287293400,0.865412334,0.122486813,0.391817527
1403636880.901666641,0.080365923,-0.309807972,0.059780079,0.281362368,0.867172572,0.116851331,0.393945066
1403636880.951666594,0.077982290,-0.328848192,0.060637032,0.277001927,0.867261048,0.113211435,0.397883624
1403636881.001666546,0.072449516,-0.347671195,0.059808905,0.270162443,0.867099199,0.110709635,0.403602044
1403636881.051666498,0.063131779,-0.363949752,0.060803681,0.262788072,0.866505826,0.108789503,0.410213269
1403636881.101666689,0.051270372,-0.378422144,0.059674571,0.251814879,0.866910107,0.105509351,0.417041857
1403636881.151666403,0.036572877,-0.392211599,0.060082009,0.242166632,0.867334874,0.100205134,0.423136468
1403636881.201666594,0.021289982,-0.404128938,0.060384965,0.230837539,0.868502579,0.092581078,0.428772719
1403636881.251666546,0.003030419,-0.413201743,0.061262254,0.219796890,0.870089334,0.084595720,0.432986653
1403636881.301666737,-0.012625409,-0.420630127,0.062462413,0.207343608,0.872080777,0.077434953,0.436448822
1403636881.351666451,-0.032881535,-0.422187034,0.064174764,0.197180097,0.873816211,0.072964562,0.438453432
1403636881.401666641,-0.050382889,-0.421100064,0.065435307,0.187252949,0.875412623,0.069787024,0.440135028
1403636881.451666594,-0.079389335,-0.408671748,0.060596406,0.175815718,0.877112486,0.068261671,0.441704500
1403636881.501666546,-0.098091073,-0.397467182,0.061315015,0.167777444,0.877320349,0.069049341,0.444288108
1403636881.551666498,-0.120296628,-0.382111713,0.062515641,0.160837448,0.877125911,0.072065337,0.446752771
1403636881.601666689,-0.141784881,-0.363349004,0.063379743,0.155873542,0.876550424,0.074340186,0.449261984
1403636881.651666403,-0.162024286,-0.340844879,0.063686423,0.149690311,0.876682309,0.076660318,0.450715138
1403636881.701666594,-0.168063654,-0.302128313,0.059323352,0.139405794,0.877683758,0.075848743,0.452199308
1403636881.751666546,-0.184011714,-0.274424267,0.057189679,0.136785928,0.878473533,0.078155416,0.451071606
1403636881.801666737,-0.196571675,-0.243610270,0.055158943,0.135150813,0.879227776,0.080853784,0.449616993
1403636881.851666451,-0.210099755,-0.213752988,0.053064926,0.138891253,0.879223026,0.083729926,0.447956906
1403636881.901666641,-0.218030233,-0.183360497,0.049871542,0.142456325,0.879282141,0.084587425,0.446558037
1403636881.951666594,-0.225588931,-0.154316359,0.047075303,0.148735513,0.878886832,0.086186041,0.444980506
1403636882.001666546,-0.227584619,-0.124556430,0.042126383,0.153746640,0.878108192,0.086527752,0.444748155
1403636882.051666498,-0.228933950,-0.097742186,0.038590105,0.160126471,0.876658866,0.088648714,0.444938369
1403636882.101666689,-0.215455466,-0.070265653,0.032733566,0.158883050,0.876319333,0.087149445,0.446346924
1403636882.151666403,-0.210992560,-0.048622960,0.027084882,0.164103210,0.874665073,0.090078496,0.447120801
1403636882.201666594,-0.198317966,-0.027759924,0.019430284,0.164248895,0.873452392,0.091956981,0.449051370
1403636882.251666546,-0.189696635,-0.014102407,0.013010493,0.168403800,0.871211774,0.096427145,0.450923509
1403636882.301666737,-0.178710499,-0.004045809,0.005978539,0.170114131,0.869361600,0.098974475,0.453294213
1403636882.351666451,-0.168782980,-0.000124312,-0.000877091,0.171622931,0.867705629,0.099215082,0.455838655
1403636882.401666641,-0.158546880,-0.000241717,-0.008438657,0.170616215,0.866946038,0.098118469,0.457894573
1403636882.451666594,-0.151243079,-0.004631149,-0.015579004,0.170019782,0.866247747,0.094148038,0.460265425
1403636882.501666546,-0.144786765,-0.011494963,-0.023230633,0.167772567,0.865918203,0.089581838,0.462615527
1403636882.551666498,-0.143570074,-0.019829260,-0.029395959,0.165053229,0.865297396,0.084039883,0.465784442
1403636882.601666689,-0.144245692,-0.028327464,-0.035561466,0.160810147,0.863838727,0.080242433,0.470620762
1403636882.651666403,-0.150787440,-0.036172609,-0.040321389,0.156051017,0.860729982,0.076481226,0.478479468
1403636882.701666594,-0.158099407,-0.044835379,-0.046464797,0.149926889,0.855460823,0.072006516,0.490432227
1403636882.751666546,-0.170679084,-0.051279094,-0.051897909,0.140891785,0.849324160,0.065512715,0.504485936
