timestamp,tx,ty,tz,qx,qy,qz,qw
1403637143.188318968,0.008612737,0.011918945,-0.000589829,0.053641383,0.792767376,-0.003581900,0.607148795
1403637143.238319159,0.009538435,0.012235817,-0.000505283,0.053677230,0.792767843,-0.003616226,0.607144814
1403637143.288319111,0.010475566,0.012863582,-0.000374035,0.053591214,0.792743496,-0.003733622,0.607183491
1403637143.338319302,0.011354221,0.013429039,-0.000278971,0.053623200,0.792775454,-0.003800820,0.607138523
1403637143.388319016,0.012328174,0.014197360,-0.000125339,0.053538418,0.792750871,-0.003914833,0.607177378
1403637143.438319206,0.013511220,0.014523771,-0.000227328,0.053633633,0.792707352,-0.003892072,0.607225937
1403637143.488319159,0.014548599,0.015377004,-0.000072463,0.053561792,0.792664978,-0.004039586,0.607286629
1403637143.538319111,0.016028583,0.015623215,-0.000249718,0.053659008,0.792695464,-0.004041388,0.607238239
1403637143.588319063,0.017190909,0.016564668,-0.000069882,0.053577248,0.792605200,-0.004108720,0.607362818
1403637143.638319254,0.019193988,0.016222431,-0.000192852,0.053614837,0.792625583,-0.004051558,0.607333286
1403637143.688318968,0.020488012,0.017111488,-0.000078704,0.053542447,0.792626370,-0.004140887,0.607338041
1403637143.738319159,0.021722782,0.017916234,0.000148256,0.053526297,0.792618569,-0.004147054,0.607349604
1403637143.788319111,0.023105775,0.018851425,0.000304812,0.053475938,0.792583396,-0.004225705,0.607399397
1403637143.838319302,0.025226050,0.018817003,0.000181378,0.053482518,0.792594648,-0.004147230,0.607384676
1403637143.888319016,0.026777891,0.019824784,0.000333475,0.053420560,0.792546248,-0.004255240,0.607452535
1403637143.938319206,0.028690503,0.020027755,0.000388777,0.053160719,0.792547558,-0.004378096,0.607472747
1403637143.988319159,0.030451312,0.021113172,0.000376668,0.053172622,0.792586867,-0.004375224,0.607420437
1403637144.038319111,0.032978266,0.021113955,0.000468183,0.053043206,0.792578983,-0.004357310,0.607442169
1403637144.088319063,0.034883608,0.022198545,0.000440388,0.053027403,0.792579768,-0.004334400,0.607442687
1403637144.138319254,0.036909597,0.022480529,0.000667482,0.053233330,0.792593287,-0.004250727,0.607407628
1403637144.188318968,0.038708619,0.007737463,0.000091667,0.057483030,0.792747136,-0.000797136,0.606833621
1403637144.238319159,0.000149867,-0.008977595,0.004202632,0.057869903,0.793010621,-0.001231297,0.606451740
1403637144.288319111,0.000525991,-0.008952337,0.004118018,0.057757740,0.793031434,-0.001136794,0.606435401
1403637144.338319302,-0.000180208,-0.007560295,0.004015612,0.057909690,0.792983094,-0.001407825,0.606483552
1403637144.388319016,0.000156342,-0.007329799,0.003788598,0.057724916,0.792965078,-0.001461214,0.606524594
1403637144.438319206,0.000308543,-0.006668195,0.003610508,0.057803823,0.792905407,-0.001643522,0.606594619
1403637144.488319159,0.000680596,-0.006379265,0.003360145,0.057692899,0.792911123,-0.001679578,0.606597609
1403637144.538319111,0.001196604,-0.006101583,0.003224975,0.057788153,0.792853098,-0.001734536,0.606664229
1403637144.588319063,0.001672113,-0.005648846,0.002931588,0.058265565,0.792927002,-0.001293470,0.606523058
1403637144.638319254,0.004038163,-0.008659423,0.002285707,0.057874418,0.792825742,-0.001271599,0.606692902
1403637144.688318968,0.004565292,-0.008701611,0.002031633,0.057881177,0.792852477,-0.001309405,0.606657238
1403637144.738319159,0.004251903,-0.008065657,0.001963457,0.057508411,0.792801143,-0.001524882,0.606759264
1403637144.788319111,0.004637362,-0.008091204,0.001648189,0.057664454,0.792792355,-0.001551961,0.606755868
1403637144.838319302,0.004946147,-0.008427300,0.001478579,0.057594438,0.792821106,-0.001439079,0.606725230
1403637144.888319016,0.005287743,-0.008394589,0.001113505,0.057671700,0.792861150,-0.001564203,0.606665250
1403637144.938319206,0.005986211,-0.008822785,0.001014486,0.057452297,0.792877545,-0.001447044,0.606664931
1403637144.988319159,0.006395436,-0.008762160,0.000682372,0.057420013,0.792956832,-0.001643024,0.606563850
1403637145.038319111,0.007496615,-0.009588248,0.000471405,0.057447199,0.792912908,-0.001468702,0.606619142
1403637145.088319063,0.007963456,-0.009646807,0.000197194,0.057607642,0.792919721,-0.001482298,0.606594987
1403637145.138319254,0.007391057,-0.008704606,0.000553859,0.057708193,0.792969419,-0.001476329,0.606520475
1403637145.188318968,0.007853814,-0.008637800,0.000244817,0.057826221,0.792970097,-0.001430919,0.606508455
1403637145.238319159,0.007705331,-0.008258003,0.000216044,0.057917506,0.792976323,-0.001510721,0.606491411
1403637145.288319111,0.008130120,-0.008035514,-0.000104590,0.057971499,0.792978992,-0.001526381,0.606482724
1403637145.338319302,0.008461115,-0.007781826,-0.000275884,0.057954405,0.792932245,-0.001642118,0.606545171
1403637145.388319016,0.008921854,-0.007437889,-0.000610444,0.057923626,0.792942262,-0.001619582,0.606535077
1403637145.438319206,0.009576502,-0.007262973,-0.000802532,0.057894794,0.792884308,-0.001708622,0.606613343
1403637145.488319159,0.010058485,-0.006860634,-0.001114331,0.057919531,0.792861077,-0.001765533,0.606641182
1403637145.538319111,0.011071612,-0.007041809,-0.001499028,0.057890186,0.792846730,-0.001709883,0.606662892
1403637145.588319063,0.011551491,-0.006569947,-0.001826675,0.057855395,0.792804963,-0.001758639,0.606720654
1403637145.638319254,0.012828125,-0.006803060,-0.002339900,0.057830763,0.792836617,-0.001797141,0.606681525
1403637145.688318968,0.013393722,-0.006209746,-0.002672861,0.057792132,0.792852780,-0.001769175,0.606664164
1403637145.738319159,0.015214175,-0.006927931,-0.003247813,0.057755454,0.792794732,-0.001821857,0.606743357
1403637145.788319111,0.015895696,-0.006271722,-0.003538542,0.057745492,0.792790256,-0.001816182,0.606750171
1403637145.838319302,0.017855858,-0.006981140,-0.004139227,0.057742381,0.792764780,-0.001754898,0.606783933
1403637145.888319016,0.018607165,-0.006281338,-0.004436934,0.057797014,0.792755342,-0.001734734,0.606791120
1403637145.938319206,0.020932607,-0.007249298,-0.005193855,0.057727209,0.792730384,-0.001725137,0.606830398
1403637145.988319159,0.021867672,-0.006496723,-0.005558860,0.057648587,0.792743610,-0.001729708,0.606820581
1403637146.038319111,0.023441735,-0.006310658,-0.006019612,0.057637449,0.792757402,-0.001771185,0.606803501
1403637146.088319063,0.024369546,-0.005427230,-0.006474149,0.057672810,0.792767994,-0.001758126,0.606786341
1403637146.138319254,0.026995650,-0.006402720,-0.007324340,0.057561320,0.792709787,-0.001717266,0.606873083
1403637146.188318968,0.028081649,-0.005621787,-0.007775998,0.057412090,0.792701114,-0.001628177,0.606898792
1403637146.238319159,0.029520084,-0.005010265,-0.008234376,0.057249533,0.792690886,-0.001098215,0.606928698
1403637146.288319111,0.030788395,-0.004539516,-0.008762047,0.057617901,0.792622847,-0.001951901,0.606980552
1403637146.338319302,0.032037162,-0.003825530,-0.008725658,0.057141264,0.792638165,-0.001405796,0.607007116
1403637146.388319016,0.033461494,-0.003265512,-0.009393103,0.057512767,0.792648029,-0.002034455,0.606957366
1403637146.438319206,0.034425081,-0.001985895,-0.009120989,0.057177977,0.792694120,-0.001558539,0.606930211
1403637146.488319159,0.036060485,-0.001177580,-0.010032050,0.057505979,0.792682078,-0.002020124,0.606913589
1403637146.538319111,0.037591848,-0.000366048,-0.010191828,0.057176138,0.792701866,-0.001683346,0.606919935
1403637146.588319063,0.039339203,0.000639975,-0.011145532,0.057481707,0.792684671,-0.002189765,0.606911913
1403637146.638319254,0.041306683,0.001301487,-0.011391123,0.057097125,0.792655340,-0.001860888,0.606987618
1403637146.688318968,0.043149431,0.002431856,-0.012258110,0.057248882,0.792599648,-0.002146436,0.607045103
1403637146.738319159,0.045557017,0.002826584,-0.013178793,0.056979840,0.792619953,-0.001912309,0.607044686
1403637146.788319111,0.047560565,0.004073635,-0.014148591,0.057110083,0.792621585,-0.002134693,0.607029574
1403637146.838319302,0.050156587,0.004243709,-0.014597583,0.056799820,0.792567339,-0.002018015,0.607129905
1403637146.888319016,0.052341516,0.005490596,-0.015620041,0.056859385,0.792594729,-0.002134399,0.607088173
1403637146.938319206,0.054204278,0.006272803,-0.015790813,0.056639016,0.792608616,-0.002010317,0.607091066
1403637146.988319159,0.056472473,0.007542059,-0.016776442,0.056576729,0.792571086,-0.001979140,0.607145971
1403637147.038319111,0.057790967,0.008833726,-0.017079422,0.056513669,0.792593869,-0.002128912,0.607121596
1403637147.088319063,0.060121779,0.010119321,-0.018156241,0.056510999,0.792595853,-0.002111193,0.607119316
1403637147.138319254,0.061572084,0.011275474,-0.018539292,0.056399729,0.792644340,-0.002114238,0.607066348
1403637147.188318968,0.063919794,0.012607320,-0.019695209,0.056407135,0.792620043,-0.002076575,0.607097513
1403637147.238319159,0.065795137,0.013362818,-0.020374622,0.056204108,0.792590191,-0.002074723,0.607155321
1403637147.288319111,0.068150324,0.014681270,-0.021577779,0.056251516,0.792583224,-0.002156877,0.607159739
1403637147.338319302,0.069831401,0.015439344,-0.022132960,0.056088260,0.792573955,-0.002228016,0.607186684
1403637147.388319016,0.072204618,0.016674679,-0.023385006,0.056068436,0.792566037,-0.002358553,0.607198357
1403637147.438319206,0.072983129,0.018535255,-0.023560236,0.055904628,0.792585059,-0.002312825,0.607188807
1403637147.488319159,0.075428486,0.019805399,-0.024862195,0.055930934,0.792565016,-0.002432789,0.607212078
1403637147.538319111,0.076636176,0.021123228,-0.025240094,0.055683086,0.792558909,-0.002404313,0.607242940
1403637147.588319063,0.078951740,0.022032729,-0.026510075,0.055753795,0.792590034,-0.002558207,0.607195197
1403637147.638319254,-0.012713874,0.082682617,0.052041838,0.052856173,0.792724179,-0.005799960,0.607256916
1403637147.688318968,-0.012280861,0.084929780,0.052310602,0.052879221,0.792740665,-0.005999032,0.607231453
1403637147.738319159,-0.005715344,0.092269833,0.050410471,0.052876013,0.792482401,-0.006436342,0.607564273
1403637147.788319111,-0.004714482,0.095092881,0.050614309,0.052853281,0.792473709,-0.006511394,0.607576788
1403637147.838319302,-0.002611512,0.097655261,0.049585486,0.052358522,0.792310424,-0.006475161,0.607832912
1403637147.888319016,-0.001151104,0.100320260,0.049719404,0.052373340,0.792328184,-0.006621913,0.607806903
1403637147.938319206,0.001673397,0.102406367,0.048841368,0.051914424,0.792205253,-0.006589324,0.608006835
1403637147.988319159,0.003591465,0.104967389,0.048860948,0.051902468,0.792191992,-0.006681606,0.608024126
1403637148.038319111,0.006604915,0.106584911,0.048023165,0.051542169,0.792067202,-0.006714804,0.608216954
1403637148.088319063,0.008786685,0.109115550,0.048004823,0.051540959,0.792086296,-0.006734391,0.608191973
1403637148.138319254,0.012198267,0.110436529,0.047438824,0.051137729,0.791964730,-0.006672900,0.608384969
1403637148.188318968,0.014775040,0.112894080,0.047312296,0.051124963,0.791987306,-0.006853347,0.608354647
1403637148.238319159,0.018275272,0.114047623,0.046908602,0.050727638,0.791986963,-0.006929932,0.608387486
1403637148.288319111,0.021205601,0.116376096,0.046649554,0.050678729,0.791925904,-0.006919399,0.608471158
1403637148.338319302,0.024177114,0.117219046,0.046018464,0.050297275,0.792033548,-0.007030688,0.608361416
1403637148.388319016,0.027154028,0.119391585,0.045709044,0.050245156,0.791968738,-0.007095837,0.608449334
1403637148.438319206,0.029983063,0.120256352,0.045042802,0.049852869,0.791975435,-0.007166996,0.608472050
1403637148.488319159,0.033124511,0.122443289,0.044528835,0.049741111,0.792103475,-0.007317136,0.608312720
1403637148.538319111,0.035993544,0.123502679,0.044563922,0.049340145,0.792062636,-0.007354294,0.608398097
1403637148.588319063,0.039238649,0.125625900,0.044110166,0.049102450,0.792091306,-0.007427524,0.608379112
1403637148.638319254,0.039250359,0.121533130,0.036128883,0.050436510,0.793324167,-0.006002099,0.606676931
1403637148.688318968,0.041625862,0.123670178,0.035456957,0.050140388,0.793213045,-0.006570589,0.606840864
1403637148.738319159,0.044968345,0.124323428,0.033871955,0.049659973,0.793381342,-0.006387196,0.606662292
1403637148.788319111,0.047428568,0.126411570,0.032961430,0.049585061,0.793450341,-0.006738642,0.606574372
1403637148.838319302,0.051664284,0.125396100,0.032149195,0.049283981,0.793523272,-0.006563188,0.606505426
1403637148.888319016,0.085110786,0.093219435,0.019870653,0.051312747,0.792884775,-0.004671085,0.607189358
1403637148.938319206,0.087728554,0.094899974,0.018914166,0.050832874,0.793143447,-0.004789303,0.606890891
1403637148.988319159,0.118624803,0.066441867,0.006207146,0.051363299,0.792942303,-0.003704390,0.607116622
1403637149.038319111,0.120057753,0.067479956,0.005169084,0.050919535,0.793168896,-0.003767337,0.606857571
1403637149.088319063,0.123311168,0.066871169,0.003404891,0.050796717,0.793178797,-0.004042028,0.606853155
1403637149.138319254,0.123426217,0.067908376,0.002488033,0.050514126,0.793304918,-0.004212418,0.606710710
1403637149.188318968,0.126354922,0.067485041,0.000662632,0.050110404,0.793414013,-0.004143225,0.606601999
1403637149.238319159,0.126386372,0.068565643,-0.000181550,0.049994893,0.793451533,-0.004551462,0.606559527
1403637149.288319111,0.129217314,0.067946365,-0.001920656,0.049671119,0.793484088,-0.004717933,0.606542268
1403637149.338319302,0.128420368,0.069310542,-0.002697053,0.049207194,0.793720779,-0.005119916,0.606267073
1403637149.388319016,0.126623421,0.069230127,-0.004345917,0.049552627,0.794083061,-0.004797437,0.605766964
1403637149.438319206,0.126169695,0.070124305,-0.005338509,0.048675912,0.794247368,-0.005279097,0.605618613
1403637149.488319159,0.128598091,0.069554585,-0.007316556,0.047972834,0.794561054,-0.005506953,0.605261110
1403637149.538319111,0.128055521,0.070238694,-0.008151840,0.046990715,0.794850696,-0.005742449,0.604955592
1403637149.588319063,0.184972343,0.009114157,-0.034269629,0.046932230,0.795643118,-0.002678746,0.603938920
1403637149.638319254,0.188939203,0.006075499,-0.037481871,0.042569361,0.798634613,-0.004140317,0.600294480
1403637149.688318968,0.177959837,0.002185483,-0.036287061,0.038820044,0.801831706,-0.006234177,0.596255024
1403637149.738319159,0.177877250,0.001318074,-0.038237064,0.036046509,0.802958745,-0.007142101,0.594900743
1403637149.788319111,0.160823526,0.007136030,-0.036544388,0.033425174,0.805754679,-0.010410713,0.591213812
1403637149.838319302,0.165451374,0.005232853,-0.040097960,0.031555066,0.809227282,-0.011697113,0.586531040
1403637149.888319016,0.156069283,-0.008396945,-0.042971639,0.031393827,0.813917460,-0.011473158,0.580018243
1403637149.938319206,0.138148990,-0.012176030,-0.042731106,0.029466907,0.819112372,-0.008549022,0.572811956
1403637149.988319159,0.118965728,-0.009856480,-0.039061777,0.026712074,0.825545016,-0.004289796,0.563687404
1403637150.038319111,0.103158148,-0.002753401,-0.032951478,0.023306620,0.830995593,0.002062061,0.555786716
1403637150.088319063,0.095459583,0.002456805,-0.027825923,0.021073066,0.835661268,0.008096358,0.548781030
1403637150.138319254,0.096093029,-0.001557774,-0.014643324,0.021070507,0.838620672,0.014532820,0.544114142
1403637150.188318968,0.089654048,0.001433483,-0.006529826,0.021018756,0.839299399,0.019161871,0.542924997
1403637150.238319159,0.081113795,0.004466875,0.003123636,0.021453406,0.838557809,0.022797063,0.543912536
1403637150.288319111,0.070352207,0.007037719,0.014510479,0.022973679,0.836223471,0.024944044,0.547339301
1403637150.338319302,0.057797990,0.009486926,0.026659436,0.024608133,0.833656518,0.026964136,0.551075480
1403637150.388319016,0.043456685,0.011391113,0.039614480,0.027504298,0.828828889,0.026480499,0.558197966
1403637150.438319206,0.028222110,0.013623941,0.052388351,0.029593113,0.825026722,0.026941903,0.563674809
1403637150.488319159,0.012540381,0.015441036,0.064533135,0.031083938,0.822356246,0.028378680,0.567413997
1403637150.538319111,-0.003756569,0.018683201,0.076883351,0.033018394,0.820614595,0.029326234,0.569773152
1403637150.588319063,-0.020170693,0.020287386,0.087831772,0.034133911,0.819933796,0.030414405,0.570629836
1403637150.638319254,-0.037561801,0.025243956,0.099718542,0.035482477,0.818927592,0.030968538,0.571961137
1403637150.688318968,-0.054587929,0.026759719,0.109727441,0.036395318,0.818693883,0.031829572,0.572191039
1403637150.738319159,-0.072337313,0.032120478,0.120137604,0.036797271,0.818604031,0.032902869,0.572233171
1403637150.788319111,-0.090084217,0.033504098,0.128943609,0.037052229,0.818141282,0.033856806,0.572822566
1403637150.838319302,-0.108301791,0.043356670,0.139177391,0.037288520,0.817294650,0.034731607,0.573962313
1403637150.888319016,-0.126363326,0.044564706,0.147837295,0.037044372,0.815029169,0.035776939,0.577126658
1403637150.938319206,-0.144323615,0.055800794,0.157858822,0.037236759,0.812666931,0.035620150,0.580445594
1403637150.988319159,-0.161995420,0.056790548,0.164524521,0.036930045,0.810459774,0.036008316,0.583519089
1403637151.038319111,-0.181901579,0.070893121,0.173530175,0.036873901,0.808656624,0.035297668,0.586062160
1403637151.088319063,-0.198953197,0.072130200,0.178614255,0.036025754,0.806406707,0.035595649,0.589188694
1403637151.138319254,-0.217784778,0.088194857,0.185319827,0.035450931,0.804061286,0.035071839,0.592451387
1403637151.188318968,-0.233387056,0.089711053,0.188895940,0.034629364,0.803620734,0.034671001,0.593120936
1403637151.238319159,-0.249204656,0.106348934,0.196307048,0.034936805,0.805455765,0.033051086,0.590701326
1403637151.288319111,-0.262595763,0.108038534,0.202333163,0.035300471,0.807621083,0.030842720,0.587835683
1403637151.338319302,-0.276406295,0.118722485,0.212622460,0.037290969,0.810206577,0.026395365,0.584361165
1403637151.388319016,-0.288510145,0.120665101,0.223633200,0.040246607,0.812363609,0.020758774,0.581390275
1403637151.438319206,-0.299911833,0.128934912,0.238704830,0.043018229,0.813911129,0.016308531,0.579165036
1403637151.488319159,-0.311629831,0.132143485,0.254261124,0.041182089,0.815098014,0.017693111,0.577586545
1403637151.538319111,-0.323320167,0.135761074,0.269101881,0.040276394,0.815689194,0.018143464,0.576801323
1403637151.588319063,-0.332367850,0.141170524,0.282040673,0.038951529,0.815799732,0.019528573,0.576690741
1403637151.638319254,-0.338840079,0.157328880,0.295878705,0.037722465,0.815901878,0.020140266,0.576606895
1403637151.688318968,-0.349991472,0.163224313,0.307516653,0.036398683,0.815644258,0.021309926,0.577014270
1403637151.738319159,-0.357007040,0.169308597,0.320237501,0.035679334,0.816030323,0.021943312,0.576489365
1403637151.788319111,-0.367935376,0.175687326,0.328872211,0.034994112,0.816224560,0.022245194,0.576244767
1403637151.838319302,-0.378009873,0.198129594,0.336803329,0.034914056,0.816127818,0.023064800,0.576354412
1403637151.888319016,-0.389004925,0.205497488,0.342679553,0.034162273,0.816122833,0.023904735,0.576372297
1403637151.938319206,-0.396308998,0.213481316,0.350116279,0.033661086,0.816218396,0.024597693,0.576237291
1403637151.988319159,-0.407211018,0.220603972,0.355851943,0.033573829,0.816379220,0.024114159,0.576034959
1403637152.038319111,-0.410858461,0.228061883,0.369635784,0.033737833,0.816444237,0.023662576,0.575951950
1403637152.088319063,-0.420239884,0.235068949,0.378160552,0.034049546,0.816710537,0.022647281,0.575596758
1403637152.138319254,-0.429086037,0.243450387,0.388942193,0.034605250,0.817218775,0.021814634,0.574873961
1403637152.188318968,-0.438558771,0.250928238,0.397743250,0.035082276,0.817784881,0.021407625,0.574054732
1403637152.238319159,-0.446577176,0.260235760,0.407943666,0.035757234,0.818216208,0.020045403,0.573447328
1403637152.288319111,-0.453888071,0.269756551,0.415986340,0.035895532,0.818502292,0.019835049,0.573037590
1403637152.338319302,-0.463822635,0.278787659,0.421375602,0.036848898,0.819131968,0.018247744,0.572129353
1403637152.388319016,-0.473733194,0.287876118,0.423832924,0.036146261,0.818845926,0.018840115,0.572564273
1403637152.438319206,-0.483523019,0.298937061,0.427069054,0.036237601,0.819208306,0.018657201,0.572045886
1403637152.488319159,-0.494240793,0.308633251,0.426248072,0.035667196,0.819288753,0.019059108,0.571953269
1403637152.538319111,-0.505583275,0.318149696,0.424212716,0.035665710,0.819106195,0.018932176,0.572218989
1403637152.588319063,-0.516956201,0.328399924,0.420181541,0.035408356,0.819401876,0.019581541,0.571789627
1403637152.638319254,-0.529224713,0.337809945,0.416663392,0.035134506,0.818792986,0.019686705,0.572674468
1403637152.688318968,-0.541331676,0.348513177,0.411575318,0.035496239,0.818294656,0.019611522,0.573366603
1403637152.738319159,-0.552816952,0.358072147,0.409536713,0.035703432,0.817153943,0.019119020,0.574994923
1403637152.788319111,-0.563349774,0.368058341,0.410809912,0.036652256,0.815471909,0.016919650,0.577387135
1403637152.838319302,-0.574871080,0.379171309,0.410779958,0.037138172,0.813994126,0.016447285,0.579451298
1403637152.888319016,-0.584806222,0.390648387,0.411931256,0.036915341,0.812688896,0.015994112,0.581307324
1403637152.938319206,-0.595973601,0.402107487,0.416895528,0.035975674,0.811762024,0.016926253,0.582633392
1403637152.988319159,-0.603619416,0.418524470,0.421892481,0.035612251,0.811668245,0.017151441,0.582779766
1403637153.038319111,-0.604437598,0.432585011,0.436294533,0.034921144,0.811166622,0.017797431,0.583500194
1403637153.088319063,-0.606643349,0.448515235,0.449241108,0.034546419,0.811639816,0.018942653,0.582828044
1403637153.138319254,-0.615595513,0.460273345,0.455454097,0.034015264,0.812237329,0.019561869,0.582005856
1403637153.188318968,-0.626279497,0.470626340,0.460929777,0.033804707,0.813157137,0.020159075,0.580711911
1403637153.238319159,-0.641413110,0.477814499,0.466617248,0.032752200,0.813996391,0.021918980,0.579531473
1403637153.288319111,-0.647275399,0.490348133,0.468047399,0.032109081,0.814246693,0.022821706,0.579180887
1403637153.338319302,-0.662516803,0.503880553,0.471042464,0.031700099,0.814464634,0.023620311,0.578864877
1403637153.388319016,-0.669335281,0.516695363,0.471029552,0.031163119,0.814856946,0.024875858,0.578289036
1403637153.438319206,-0.677470506,0.528374408,0.472907767,0.030662894,0.815488265,0.025289282,0.577407246
1403637153.488319159,-0.685285257,0.540281627,0.477543165,0.030362523,0.816678194,0.026244292,0.575696172
1403637153.538319111,-0.696119128,0.549777198,0.482785324,0.030162058,0.818234697,0.026584295,0.573476683
1403637153.588319063,-0.703028894,0.561267092,0.488835946,0.030722351,0.818867151,0.025873633,0.572576004
1403637153.638319254,-0.712822719,0.571593751,0.496579785,0.030440287,0.819217339,0.026260281,0.572072318
1403637153.688318968,-0.722481590,0.580954592,0.510771712,0.030487547,0.818460332,0.025916949,0.573167957
1403637153.738319159,-0.728436305,0.603030902,0.523352739,0.030249875,0.817966681,0.026511185,0.573857657
1403637153.788319111,-0.738192693,0.612604901,0.533499600,0.030421484,0.816344417,0.026258653,0.576165609
1403637153.838319302,-0.749538047,0.621664744,0.543668702,0.031205660,0.815461623,0.024972735,0.577429572
1403637153.888319016,-0.758637398,0.632101725,0.551615111,0.031083847,0.814956966,0.025649233,0.578118548
1403637153.938319206,-0.781089906,0.638321678,0.551833109,0.030534668,0.814173721,0.026121125,0.579229206
1403637153.988319159,-0.795114541,0.644817580,0.557910280,0.031080500,0.813876785,0.025451632,0.579647130
1403637154.038319111,-0.805470838,0.653814945,0.560179011,0.031128729,0.814185008,0.025380758,0.579214634
1403637154.088319063,-0.822263027,0.662023392,0.555960394,0.032352612,0.815551125,0.023490821,0.577302219
1403637154.138319254,-0.832743079,0.670143709,0.553352829,0.034897870,0.818053938,0.019642165,0.573745656
1403637154.188318968,-0.843490634,0.679704111,0.548427359,0.040203653,0.821389415,0.012419956,0.568813537
1403637154.238319159,-0.857167660,0.687523088,0.541829906,0.045007464,0.823568168,0.005562938,0.565401499
1403637154.288319111,-0.868132325,0.698751401,0.534938787,0.048880737,0.825519367,0.000359371,0.562252896
1403637154.338319302,-0.879325385,0.709389461,0.526543744,0.050634207,0.826275028,-0.001660231,0.560983956
1403637154.388319016,-0.851469299,0.737938001,0.540546461,0.049044344,0.825493709,0.000374158,0.562276310
1403637154.438319206,-0.882731609,0.746330741,0.533967289,0.046429828,0.823256923,0.004195293,0.565751455
1403637154.488319159,-0.896109912,0.763101178,0.526002398,0.044164119,0.820631568,0.008146195,0.569690267
1403637154.538319111,-0.913422033,0.782597197,0.520947903,0.042229242,0.818965618,0.012187268,0.572156864
1403637154.588319063,-0.927577038,0.801347091,0.513683418,0.040327054,0.818522028,0.016826680,0.572810859
1403637154.638319254,-0.935041674,0.788905196,0.514092076,0.037591611,0.819461372,0.023625931,0.571412064
1403637154.688318968,-0.952535130,0.805826641,0.505183200,0.035434730,0.821822689,0.029623905,0.567868182
